6.574680185444999486e+06,6.059616907642210135e+05,3.289542623860043147e+00
6.575458687726450153e+06,6.070858258334579878e+05,4.098118163183325002e+00
6.566530509034140036e+06,6.083223249172300566e+05,4.136729849767752043e+00
6.579841396407140419e+06,6.035284516519759782e+05,3.484842750538397649e+00
6.577696179476309568e+06,6.069681085068270331e+05,4.840587633475550433e+00
6.575763194068660028e+06,6.065316113935939502e+05,3.959284470819061319e+00
6.570269955123900436e+06,6.084890515258250525e+05,7.212030580054388906e+00
6.569150613848400302e+06,6.103794195429070387e+05,3.300221547742876460e+00
6.572685023840369657e+06,6.071095253376370529e+05,3.764545480942131483e+00
6.576454918154490180e+06,6.045483603584860684e+05,3.698498323776502339e+00
6.569718208300479688e+06,6.078490081540240208e+05,4.049022820443950899e+00
6.572013145702309906e+06,6.059815609113350511e+05,3.845738579016733993e+00
6.577632270352319814e+06,6.046794896660610102e+05,3.594207662485373600e+00
6.567543425396470353e+06,6.101526712564260233e+05,3.964091402054106261e+00
6.574591899895720184e+06,6.066190923695400124e+05,3.477139623498645360e+00
6.576520277763970196e+06,6.068921970335639780e+05,4.017391394739039612e+00
6.568231746244840324e+06,6.081098724125840236e+05,3.673986357322666763e+00
6.578709042930689640e+06,6.050313673773340415e+05,3.432383553293759437e+00
6.579269463605999947e+06,6.059970098220839864e+05,4.087464771416943421e+00
6.569348030450530350e+06,6.098271177479389589e+05,3.977522008492105243e+00
6.579377609691490419e+06,6.060484921711020870e+05,4.149821192821767646e+00
6.571864569845800288e+06,6.082796605265920516e+05,4.070118080042721687e+00
6.571693634108870290e+06,6.097593337962289806e+05,4.067781069444718511e+00
6.577312404928640462e+06,6.046883250288360287e+05,3.566396185833712540e+00
6.580146415089749731e+06,6.029751586235279683e+05,4.017628458946063574e+00
6.577447767776990309e+06,6.057207688838159665e+05,3.996258543135835062e+00
6.573848624139370397e+06,6.067491585438739276e+05,3.699829907442701682e+00
6.579656583390849642e+06,6.045690640984070487e+05,4.241746545345996822e+00
6.572651346403550357e+06,6.059091426598969847e+05,3.772221631673947417e+00
6.565481489427380264e+06,6.089540104866310721e+05,5.084708425264185649e+00
6.578500334285190329e+06,6.052007162101949798e+05,3.929855090203825618e+00
6.579143091385549866e+06,6.052918904229650507e+05,3.650378028899504024e+00
6.575123470352130011e+06,6.065495822589240270e+05,3.279794106804823972e+00
6.565201004564410076e+06,6.103299385179779492e+05,4.110040395088241816e+00
6.577214829031540081e+06,6.050182539736879990e+05,3.832069283906733403e+00
6.570199399077219889e+06,6.097478719846770400e+05,4.049806462637777216e+00
6.577697717974180356e+06,6.070225991256439593e+05,4.958765513557627180e+00
6.569327582862650044e+06,6.091171729331699898e+05,4.316914742222014212e+00
6.565929946089860052e+06,6.097070453396779485e+05,5.051473187963907208e+00
6.572541682985049672e+06,6.058029879728229716e+05,3.836692842856419094e+00
6.567616986437929794e+06,6.090022348616439849e+05,7.564637785296167927e+00
6.571604998998070136e+06,6.066484026310689515e+05,3.806439632022699637e+00
6.573888783860810101e+06,6.081673474742330145e+05,4.097071441472419195e+00
6.580945085325989872e+06,6.048603935024089878e+05,4.034940474109206754e+00
6.576584174734530039e+06,6.053630175156210316e+05,3.970917447049454374e+00
6.575617017313810065e+06,6.051170846287610475e+05,3.485957046576664276e+00
6.578075361034819856e+06,6.052670438709759619e+05,3.880080989662612723e+00
6.569746228665559553e+06,6.088319036834620638e+05,6.637365892320127081e+00
6.578949599617930129e+06,6.060059615571779432e+05,4.042812187190071072e+00
6.578549145239830017e+06,6.069440309020630084e+05,4.120360737879068758e+00
6.571215530682840385e+06,6.079703972444710089e+05,4.170035640638896091e+00
6.574340237745439634e+06,6.090278192925599869e+05,3.971247544410386077e+00
6.576354315329710022e+06,6.047693391361919930e+05,4.011583859893041115e+00
6.576022424537979998e+06,6.043420639004410477e+05,3.949104699956117237e+00
6.567225154906930402e+06,6.102165763689390151e+05,3.386742988487752015e+00
6.575033746462180279e+06,6.071523964443770237e+05,4.070675484853511605e+00
6.574913294348060153e+06,6.066646335282130167e+05,3.352104426187309194e+00
6.573258410493700765e+06,6.085129100198619999e+05,4.957925482986868637e+00
6.572623377780199982e+06,6.086948899628829677e+05,4.305682690729623729e+00
6.568045026414839551e+06,6.090446413361469749e+05,5.205925479897533847e+00
6.565215297830340452e+06,6.108219742010970367e+05,4.087634635700467811e+00
6.567530791279979981e+06,6.097155746154560475e+05,3.980787534690395368e+00
6.571347075400209986e+06,6.088406831193489488e+05,4.089210869481515687e+00
6.580523125526280142e+06,6.050355574237629771e+05,4.070689687321491057e+00
6.571902142751620151e+06,6.095894480270879576e+05,3.906773609635450839e+00
6.578045243840579875e+06,6.041773424211420352e+05,6.176179260469402799e+00
6.569208446884119883e+06,6.086833311429829337e+05,5.273533068755487996e+00
6.579015347237809561e+06,6.045322574236129876e+05,4.710167829685831364e+00
6.565530378224720247e+06,6.106486639465889893e+05,4.086886418918351360e+00
6.575970315700960346e+06,6.063075595839120215e+05,4.090577763505377717e+00
6.566889507385980338e+06,6.096793814546409994e+05,4.644290472979500706e+00
6.578063276536970399e+06,6.048311639648400014e+05,3.802061773263821998e+00
6.579589327721200883e+06,6.059880578173060203e+05,4.675339028519664097e+00
6.579993039013040252e+06,6.051592629369490314e+05,5.011809611511400142e+00
6.578128820490540005e+06,6.071740077960710041e+05,4.355882644507688362e+00
6.575026054390409961e+06,6.068797515921350569e+05,3.470465392551408623e+00
6.575860639695510268e+06,6.062015149375420297e+05,3.407790761466481300e+00
6.573414480161800049e+06,6.064883950571849709e+05,3.937532533421306269e+00
6.566927545777809806e+06,6.109908895448719850e+05,3.600752518884457132e+00
6.579167418963960372e+06,6.061634018864709651e+05,4.066980352361360573e+00
6.580002127615669742e+06,6.054860067010190105e+05,7.556134106267580641e+00
6.564986185429600067e+06,6.102814452053400455e+05,4.116043083355835464e+00
6.570279322652859613e+06,6.088166368710999377e+05,4.861987511654386473e+00
6.571268738082439639e+06,6.098262427181770327e+05,3.838510144672981905e+00
6.569889020659090020e+06,6.100847303499910049e+05,4.088173082563939076e+00
6.578453813954049721e+06,6.035118663309899857e+05,4.114846803528588559e+00
6.577611274565430358e+06,6.039166111951529747e+05,4.900277955822905263e+00
6.572127391446609981e+06,6.062514382117120549e+05,3.733565867690796125e+00
6.575588488043679856e+06,6.079006329585820204e+05,7.449776833861998959e+00
6.570630606656400487e+06,6.098993318232930033e+05,3.968235713369244522e+00
6.566157395023570396e+06,6.101928110730210319e+05,4.119147743581576648e+00
6.572305083010629751e+06,6.087586159720170544e+05,3.969627531402649012e+00
6.575593145208680071e+06,6.080641960931620561e+05,3.866958866793765992e+00
6.580482621869769879e+06,6.035654105627520476e+05,3.993762347884975306e+00
6.575920782013189979e+06,6.083276635626159841e+05,4.072049984307306580e+00
6.580715297119770199e+06,6.042673867468140088e+05,4.010547455679393636e+00
6.565912660182770342e+06,6.091057829734329134e+05,5.002228972816157970e+00
6.579714004999339581e+06,6.027689138472729828e+05,3.935391978836358717e+00
6.565512944184989668e+06,6.100473369075229857e+05,4.145024863601292964e+00
6.579420868287090212e+06,6.037579734386759810e+05,3.548763832228317483e+00
6.566764039493369870e+06,6.090266797525240108e+05,5.181269070736769677e+00
6.578305301707169972e+06,6.058604191556699807e+05,4.061751732187968145e+00
6.575786255583209917e+06,6.073493851619589841e+05,3.594213526986433926e+00
6.577872733366950415e+06,6.056543837703350000e+05,3.731730853899114742e+00
6.571189267149119638e+06,6.070424682424250059e+05,3.854640463697992736e+00
6.576585689993999898e+06,6.054175238971170038e+05,3.974746266338644141e+00
6.575601944564419799e+06,6.045718813266709913e+05,3.862362556982827044e+00
6.576027401768200099e+06,6.083246176795290085e+05,4.082336506230171302e+00
6.565536741439790465e+06,6.108673278833399527e+05,4.087981544441603887e+00
6.574431224081680179e+06,6.084793783154679695e+05,7.196147241224564617e+00
6.577519633948200382e+06,6.044644636841429165e+05,3.499772120348159987e+00
6.567797513986949809e+06,6.078488327838770347e+05,3.789283553047966269e+00
6.571257709463619627e+06,6.094441582612349885e+05,3.900587351211145304e+00
6.569178919352809899e+06,6.076456837589920033e+05,3.602410148673588441e+00
6.576742753775400110e+06,6.072132110983270686e+05,5.044638388420788822e+00
6.568324418854819611e+06,6.076152127022389323e+05,3.703284383944709823e+00
6.575047641594629735e+06,6.076431562747770222e+05,4.921761896503445755e+00
6.568800768222119659e+06,6.093509521422790131e+05,4.939853550988196673e+00
6.566779739902559668e+06,6.095731595574829262e+05,4.256510330299656530e+00
6.574468467474419624e+06,6.060221837470229948e+05,3.402631775981358686e+00
6.566870657812209800e+06,6.090236242490169825e+05,5.260533864643803348e+00
6.574885821174849756e+06,6.056830804845240200e+05,3.693830574952303269e+00
6.578896723940650001e+06,6.040994166881529381e+05,4.182357126009371484e+00
6.574969002928970382e+06,6.086277257052169880e+05,4.071123852739238380e+00
6.570750506092160009e+06,6.066177637233060086e+05,3.906542631484100525e+00
6.572910603902270086e+06,6.075399855133539531e+05,3.937896891079841311e+00
6.580730333178539760e+06,6.048118542737109819e+05,4.050268689287926271e+00
6.567032569146930240e+06,6.109331343842110364e+05,3.393179564199995557e+00
6.573269347452400252e+06,6.088947922326000407e+05,4.583132405959325695e+00
6.569222532515509985e+06,6.091748465022559976e+05,4.306280706534631797e+00
6.575052287420679815e+06,6.078067426259899512e+05,4.842933266611267662e+00
6.576450412275670096e+06,6.043848358970489353e+05,3.851781953747293485e+00
6.570516101925370283e+06,6.096294450249610236e+05,3.849723932630359613e+00
6.565898587854960002e+06,6.086138397303359816e+05,4.121427744656597447e+00
6.573705403245219961e+06,6.054430149867879227e+05,4.022474774010368570e+00
6.566681001677510329e+06,6.098494773677479243e+05,4.055645748145720653e+00
6.566119634557100013e+06,6.088810403242610628e+05,4.166149322451503600e+00
6.580814431016170420e+06,6.039922232954810606e+05,4.001727941739400052e+00
6.569023445226799697e+06,6.096725128582039615e+05,3.459652446497140765e+00
6.578314449392610230e+06,6.061873091528939549e+05,4.007092871789526889e+00
6.568717804662070237e+06,6.101733228449909948e+05,3.580634238542656611e+00
6.577193765869059600e+06,6.042552907948129578e+05,3.973105273451594144e+00
6.567063602463060059e+06,6.083071469875120092e+05,3.622855709804126079e+00
6.574281249009449966e+06,6.069553201483660378e+05,4.045710666485628160e+00
6.569301043873210438e+06,6.081887798526220722e+05,4.251567956885300426e+00
6.578434844718369655e+06,6.066746410803690087e+05,4.012973102273728720e+00
6.567311256785250269e+06,6.095031648697810015e+05,3.798145688958308952e+00
6.572765587507219985e+06,6.061789753966700519e+05,3.418488877597240627e+00
6.566971018196119927e+06,6.088019886429229518e+05,3.848270050681588117e+00
6.580629747524609789e+06,6.050325991722350009e+05,4.059801762295800032e+00
6.567872786945929751e+06,6.104712017585990252e+05,3.747170543263381504e+00
6.565853410101150163e+06,6.107486879786220379e+05,4.100655940959668122e+00
6.576445913452539593e+06,6.042213113098379690e+05,3.814347794073662534e+00
6.575760132529360242e+06,6.064225746482510585e+05,3.962511673261311707e+00
6.575075622415550053e+06,6.086246724312270526e+05,4.057498989448215632e+00
6.573071747033200227e+06,6.056790170843000524e+05,4.038361777101346917e+00
6.573218124022779986e+06,6.070944841715779621e+05,3.741641481872846065e+00
6.581057746624729596e+06,6.050752078858959721e+05,4.034630917437853626e+00
6.576342290026219562e+06,6.043332618058109656e+05,3.734859023997812777e+00
6.579705108740540221e+06,6.063118438551939325e+05,4.255965184326764295e+00
6.577722382866989821e+06,6.040771570738389855e+05,4.793243424241941497e+00
6.568746261556729674e+06,6.074392839242459740e+05,3.667200881054169415e+00
6.574614977790289558e+06,6.074371189215109916e+05,4.087321572893648280e+00
6.578102734553949907e+06,6.062477703532889718e+05,3.648989918879591343e+00
6.574823588409430347e+06,6.072674841376109980e+05,4.052204431350681979e+00
6.580273848802209832e+06,6.037346034958820092e+05,3.954356433199456511e+00
6.570324026102099568e+06,6.066297326244079741e+05,3.965188574524241893e+00
6.569131639559489675e+06,6.097240509320320562e+05,3.839384622201750474e+00
6.576136556561579928e+06,6.046116936694929609e+05,3.809043064695057268e+00
6.572311341568630189e+06,6.089768894214440370e+05,4.993147294573461181e+00
6.574549293266830035e+06,6.050921009079780197e+05,4.029095872633281950e+00
6.579493395690649748e+06,6.063722950570010580e+05,4.076302164586246946e+00
6.569735301638389938e+06,6.084496670895590214e+05,4.838458106225525412e+00
6.572938552537729964e+06,6.085220543860560283e+05,6.570395832742577547e+00
6.576169834329700097e+06,6.058109700913559645e+05,3.900336519922968037e+00
6.569798597880910151e+06,6.069177139903639909e+05,3.873224050918753214e+00
6.573969085659120232e+06,6.072370580897679320e+05,3.935162822992612774e+00
6.570735646169329993e+06,6.098416565237119794e+05,3.439938663404527475e+00
6.578107321495530196e+06,6.064112243196730269e+05,4.107739550372831339e+00
6.570919035901670344e+06,6.087983156812340021e+05,4.350902894840840140e+00
6.572490314086420462e+06,6.077703296568250516e+05,4.110794386946034606e+00
6.566665261718730442e+06,6.093029829701359849e+05,6.498085286538024974e+00
6.575563769014979713e+06,6.070282940510599874e+05,3.942756260901537857e+00
6.571193885411820374e+06,6.072062207203130238e+05,3.926326243637674018e+00
6.570674685131539591e+06,6.077125923051240388e+05,4.096164255551032696e+00
6.577496813380680047e+06,6.074645702643049881e+05,5.056764895425605033e+00
6.571213979491540231e+06,6.079158133004679112e+05,3.992695713236067867e+00
6.576724312291040085e+06,6.065591576129159657e+05,4.072648436540219130e+00
6.570803050312030129e+06,6.084738299242849462e+05,7.393104595170497895e+00
6.580155315328859724e+06,6.033018873353450326e+05,3.999359000214789184e+00
6.575551484774890356e+06,6.065921232205750421e+05,4.076648661445815947e+00
6.573060808403659612e+06,6.090645827555099968e+05,4.644840559558539361e+00
6.573819611953440122e+06,6.057127836025210563e+05,4.035618176255520773e+00
6.579186808781789616e+06,6.030012561350299511e+05,3.945280161679701969e+00
6.580626727723360062e+06,6.049237028235360049e+05,4.054067842440721492e+00
6.571620364627580158e+06,6.071941834126979811e+05,3.726576346787314975e+00
6.570282451441129670e+06,6.089258318701289827e+05,3.819877165747721293e+00
6.571170864720500074e+06,6.063874570470260223e+05,3.778595253777958796e+00
6.569117483024230227e+06,6.092325230908700032e+05,4.220770408032309184e+00
6.573635383519589901e+06,6.067551570670140209e+05,3.826376071122376654e+00
6.569885858678679913e+06,6.099755237033489393e+05,4.081698929029014877e+00
6.580812935663240030e+06,6.039377779299670365e+05,3.994036609231664592e+00
6.573042053943550214e+06,6.084098908282599878e+05,5.178674036015864068e+00
6.576086120625720359e+06,6.066316530421150383e+05,4.097671372030997183e+00
6.579485756519000046e+06,6.060999714080779813e+05,4.266634817548478509e+00
6.572864587657580152e+06,6.059031937350810040e+05,3.589169947522571569e+00
6.566913228373799473e+06,6.104990750031200005e+05,4.018941289567319330e+00
6.572640609451239929e+06,6.092950909613419790e+05,3.834858892294826127e+00
6.578138415767400526e+06,6.036840572521460708e+05,4.299876629631669722e+00
6.567860115827529691e+06,6.100341425956939347e+05,4.127420054752465539e+00
6.579333710718680173e+06,6.044689631280719768e+05,4.659594397975015845e+00
6.568237965150590055e+06,6.083283796311790356e+05,4.275845261411741483e+00
6.565486187611539848e+06,6.091180098207900301e+05,5.505822814312101521e+00
6.574290487729419954e+06,6.072825582385220332e+05,4.092827924345566082e+00
6.578515501501370221e+06,6.057455036137129646e+05,3.877846515765451585e+00
6.565644951386890374e+06,6.109188866108389338e+05,4.105983868876282195e+00
6.578285578512580134e+06,6.051521557449960383e+05,4.106897730970752391e+00
6.580541310472629964e+06,6.056889527390829753e+05,4.118639030070624152e+00
6.570869407634129748e+06,6.070514821104260627e+05,4.071653025016536809e+00
6.574060330855250359e+06,6.066886170447519980e+05,3.963226394461123903e+00
6.572054555747700855e+06,6.074550048180529848e+05,3.861471416046586391e+00
6.572297277465660125e+06,6.084857738334500464e+05,4.941292328846448534e+00
6.568560935751750134e+06,6.084285112274379935e+05,5.035960612589297725e+00
6.567965153418079950e+06,6.099764267415869981e+05,4.094791557901615420e+00
6.572217277592239901e+06,6.094165080244001001e+05,3.898554667716599198e+00
6.574910229226239957e+06,6.065555723064149497e+05,3.917554575555615592e+00
6.571433427590079606e+06,6.081280782827259973e+05,3.819597341968607118e+00
6.568905815959069878e+06,6.092932680132399546e+05,4.965451489954344488e+00
6.576395271161230281e+06,6.062410934774150373e+05,4.107342615226905913e+00
6.572575326515359804e+06,6.070034050011270447e+05,3.337154028054535537e+00
6.573772849416309968e+06,6.078431039077660535e+05,4.119714755725281563e+00
6.569410773328639567e+06,6.082949649320399622e+05,3.478034452145642774e+00
6.575915802736950107e+06,6.043449978729889262e+05,4.060786789923350959e+00
6.570861725805429742e+06,6.067785380374849774e+05,3.984714072398287676e+00
6.578335903714380227e+06,6.069500504846599652e+05,4.080716969404845962e+00
6.571091891051989980e+06,6.073729869187719887e+05,3.791831900861140525e+00
6.573465416994540021e+06,6.082886071604290046e+05,4.462996601420379683e+00
6.577463008305010386e+06,6.062657083842629800e+05,4.091567782886200710e+00
6.577047240210980177e+06,6.066591662158799591e+05,3.726538555422543642e+00
6.573405310693309642e+06,6.061610820929229958e+05,3.977765683678048170e+00
6.566501076701359823e+06,6.110033319977020146e+05,3.747087676146172441e+00
6.578898221352430061e+06,6.041538896374480100e+05,4.234471891454321124e+00
6.577393550896650180e+06,6.037589750089179724e+05,4.549912502624759547e+00
6.578619083241609856e+06,6.056335732209449634e+05,4.080131579619028948e+00
6.568658222199129872e+06,6.080977465592160588e+05,3.468716357085730895e+00
6.572916792745069601e+06,6.077582234444239875e+05,3.891820052336712799e+00
6.565193091354220174e+06,6.100565848467180040e+05,4.105924237513395525e+00
6.570302865085709840e+06,6.096355979444769910e+05,3.871043035390542286e+00
6.578889248636299744e+06,6.038270517325239489e+05,4.001306128958886710e+00
6.569381351263860241e+06,6.072573738675910281e+05,3.996496762040551154e+00
6.565323507064980455e+06,6.108735391650829697e+05,4.095585239428514157e+00
6.574546273463039659e+06,6.049830296657810686e+05,4.087455502471838642e+00
6.579106976151639596e+06,6.039846164604889927e+05,3.673055738349612298e+00
6.573827219287630171e+06,6.059855143468689639e+05,3.981017549539031641e+00
6.575126535362419672e+06,6.066586373475360451e+05,3.646903322385698587e+00
6.577767631671389565e+06,6.057118460135509958e+05,3.702608649964663989e+00
6.572059192169819959e+06,6.076187201645929599e+05,3.995769655813099064e+00
6.571943306561199948e+06,6.072943019016450271e+05,3.741073947453158688e+00
6.576375480344129726e+06,6.055324723022209946e+05,3.215885555483325220e+00
6.570196246686910279e+06,6.096386743577510351e+05,3.838975026047110273e+00
6.574264384686050005e+06,6.063553823137530126e+05,3.963521672938101759e+00
6.574364896426640451e+06,6.061342401116479887e+05,3.546751980144637439e+00
6.579761702062379569e+06,6.045116593240400543e+05,4.079201606058069807e+00
6.577501665448989719e+06,6.038105489453020273e+05,4.829903187108860685e+00
6.571288205744380131e+06,6.067665501408809796e+05,3.849729411331152207e+00
6.570719901342179626e+06,6.092957447294839658e+05,4.096077222006377916e+00
6.571038187223640271e+06,6.092319558591070818e+05,3.355188774136820040e+00
6.569392158004599623e+06,6.076396448630449595e+05,3.399291347630033044e+00
6.580405947561689653e+06,6.046573567017089808e+05,4.067949226197765000e+00
6.569442050049389713e+06,6.093871604201650480e+05,3.748575048499373175e+00
6.571489197012149729e+06,6.063239183258080157e+05,3.768857227367620411e+00
6.572887507527980022e+06,6.067215912282599602e+05,4.105420573014571417e+00
6.573080874642299488e+06,6.060063584087450290e+05,3.690635055011817656e+00
6.571875481925469823e+06,6.086616827456379542e+05,7.302729538310582136e+00
6.569815544136620127e+06,6.075183587534240214e+05,4.059061412333373475e+00
6.575569929953560233e+06,6.072463791228139307e+05,4.021481067003525922e+00
6.577839499785800464e+06,6.044556465478669852e+05,4.015850857948985109e+00
6.573227373835289851e+06,6.074218140768120065e+05,4.096540470645642529e+00
6.566270349938569590e+06,6.104083450931210537e+05,3.877921505765947963e+00
6.573597040157750249e+06,6.091583649722490227e+05,4.385718594347721933e+00
6.568219346117859706e+06,6.076728572844370501e+05,3.837426935492921132e+00
6.574654404260910116e+06,6.050346133061860455e+05,3.716491907323335120e+00
6.565116648989579640e+06,6.110984385329099605e+05,4.269231872239084957e+00
6.569396801238959655e+06,6.078034750745330239e+05,3.913553422964416662e+00
6.579611819565810263e+06,6.029351950285929488e+05,3.888399474665809485e+00
6.567861696969260462e+06,6.100887750424359692e+05,4.069831499555048637e+00
6.575262429396389984e+06,6.076916305659069913e+05,4.454230014098192747e+00
6.575636729108549654e+06,6.058258468175320886e+05,3.903242476528524740e+00
6.574795959464060143e+06,6.062859063148139976e+05,3.850836755590220317e+00
6.574156235675239936e+06,6.063038295570450136e+05,3.882238462320233729e+00
6.574893427125739865e+06,6.059557345689979848e+05,4.016494676860898672e+00
6.567971479440860450e+06,6.101949503700690111e+05,3.395353251019835206e+00
6.567074512449909933e+06,6.086896521478679497e+05,3.571629669646211980e+00
6.580458889199350029e+06,6.026942076330989366e+05,4.057254815224884403e+00
6.565520856966390274e+06,6.103206676000159932e+05,4.113947455908974149e+00
6.572241656541779637e+06,6.065212997985520633e+05,3.765073937651640890e+00
6.579275567330420017e+06,6.062148811549990205e+05,4.087408939723767176e+00
6.570287150509749539e+06,6.090896242596870288e+05,4.584827157217124416e+00
6.578016041531899944e+06,6.069590796318049543e+05,4.213106748958671766e+00
6.572552346558299847e+06,6.061849395911369938e+05,3.946749782671015616e+00
6.580269376435699873e+06,6.035712441373990150e+05,3.963311795525130243e+00
6.570600743130640127e+06,6.088620693234100472e+05,4.304989857851372115e+00
6.571190805785330012e+06,6.070970524160240311e+05,3.702648190507465742e+00
6.575121939023230225e+06,6.064950546932329889e+05,3.303091078941444714e+00
6.580111785068820231e+06,6.055919477327089990e+05,5.091808217236381218e+00
6.578917759016510099e+06,6.048620367048620246e+05,5.162727887138152560e+00
6.570080189796430059e+06,6.093141483128429390e+05,4.228197096517969378e+00
6.571165277825339697e+06,6.099384954627639381e+05,3.489162277424928682e+00
6.577272774936839938e+06,6.070891400760459946e+05,4.819993735674690249e+00
6.571830525028900243e+06,6.070790146663029445e+05,4.024229130226607332e+00
6.577114253806879744e+06,6.052392033160040155e+05,4.046805610803970943e+00
6.580900190306459554e+06,6.032270791971939616e+05,4.049686453229779382e+00
6.569942313065099530e+06,6.082251729440540075e+05,3.566895888260757985e+00
6.573202770422229543e+06,6.065489331854319898e+05,3.242049767433762053e+00
6.569083145840089768e+06,6.080310056353529217e+05,3.898768325584003769e+00
6.575815720092649572e+06,6.083852272918170784e+05,4.069344581309587205e+00
6.574157764117689803e+06,6.063583709788479609e+05,3.922959738673070795e+00
6.565283941728500649e+06,6.095068091109029483e+05,5.015976407954813254e+00
6.579482706335349940e+06,6.059910418488620780e+05,4.332241428713499154e+00
